,id,text
30897,S0145-05-18,"이 친구, 앉게."
30898,N0088-04-26,"결국 그는 땅바닥에 쓰러져 누웠고, 바로 그 순간 온 세상이 소리 지르면서 내게 달려들었소."
30899,P0592-01-48,그 선인이 살고 있는 집 대문 앞에는 금 사십만 바트와 배우려는 마음이 있는 자는 누구든 배울 수 있다라는 공고문이 붙어 있었으므로 비싼 수업료 때문에 감히 문을 두드리는 사람이 없었다.
30900,S0141-05-16,무릇 사람이 이 세상에 있게 됨은 부모님을 인연하게 되기 때문이지.
30901,P0118-08-43,죽어서 뼈가 흙이 되어도 잊지 않을 것이다.
30902,S0022-03-10,"미란돌리나, 저런!"
30903,P0446-01-35,생은 갈사록 고달프고 나의 몸 둘 곳은 아무 데도 없다
30904,P0542-01-42,"자기 자신을 지치게 하는 것보다 그녀를 지치게 하느라 피곤해진 페보는, 그 사랑의 전투를 다시 시작하려 했지."
30905,S0037-08-19,그 점에 대해선 잘 모르지만.
30906,N0233-04-51,"젊은 창기들은 어린 소녀의 도전을 탐탁지 않게 여긴 모양이었지만, 선배 창기의 양녀인 데다 자신들은 직업상 와 있는 형편이었으므로 불필요한 충돌은 피하고 미치코가 유키한테 달라붙어 있을 동안은 아양 떨기를 자제하고 미치코의 경계가 허술해졌다 싶으면 서비스를 다시 시작했다."
30907,N0042-03-26,어린 소프 양들도 춤을 추러 갔으므로 캐서린은 소프 부인과 앨런 부인 사이에 앉아 있었다.
30908,P1144-01-51,한 남자로서 그녀가 말한 것을 여기에 전할 생각은 없어.
30909,S0100-08-17,당부하고 당부하고 또 당부하네.
30910,N0033-05-28,하루오가 그 옆에서 부들부들 떨며 두세 걸음 따라왔으나 나를 보자 흠칫하고 서 버렸다.
30911,N0051-02-27,"내 거처는 꽤 잘 정돈이 되어 있고, 칸막이로 양분되어 있는 방이었다."
30912,N0103-03-24,오천프랑 정도가 수녀원에 들어오느냐 마느냐의 문제였으니까요.
30913,P0388-01-39,앵두꽃 다 지고 달빛은 계단 앞에 가득한데
30914,S0030-04-01,나는 더 오랫동안 그 아이를 안 보고 살 수는 없어.
30915,N0164-03-21,아닙니다.
30916,S0059-04-10,주인님이세요!
30917,N0175-03-25,언젠가 한번 저녁에 우연히 그 사람들 방문 앞을 지나고 있을 때였습니다.
30918,P1430-01-48,나의 머리 위에 그 손을 얹으십시오
30919,N0162-02-26,마치 불이나 끄고 난 것 같다.
30920,S0018-01-16,정말 너 니가 전문가냐 내가 전문가냐?
30921,P0807-02-36,"항구가 없다네, 갈 곳이 없다네."
30922,S0037-01-03,그 불결함은 고사하고 이 작자 손에서 주물럭 주물럭 빚어 낸 빵의 모양이.
30923,S0162-01-11,사람두 아니었다우.
30924,N0263-05-24,"그로부터 다시 여러 날이 지나갔으며, 그런 상태도 끝나게 되었다."
30925,N0162-07-25,"참, 빠빠두, 너무 요구가 커요."
30926,S0056-03-05,그 녀석 어디서 뭘 할까?
30927,P1403-01-44,나에게 여섯 형제 있는데 그중에 하나가 나쁜 놈이네.
30928,P0978-01-36,태호의 일흔두 개 연꽃 같은 산봉우리 먼저 석공산에 올라 내려다본다.
30929,S0042-03-10,얼마 동안만이라도 내가 숨 쉬는 것을 허락해 다오.
30930,S0064-08-16,"실례, 실례합니다."
30931,S0004-09-16,이 몸은 줄곧 그 집에서 장부를 관리하다가 요 몇 년 사이에 기력이 쇠진해져서 부득이 사랑채 훈장 노릇은 그만두고 자그마한 약방을 운영하면서 급성 가슴앓이 약을 무료로 나누어 주고 있지요.
30932,N0218-03-27,"가난하게 살던 어떤 초나라 사람이 회남방이라는 책을 읽다가 사마귀는 매미를 노릴 때 스스로를 가리는 나뭇잎으로 모습을 감출 수 있다는 구절을 보고, 마침내 나무 아래에서 올려다보면서 나뭇잎을 얻으려 했다."
30933,S0095-10-08,"그게 사실이란 걸 발견하기 전에는 그런 일이 가능하리라고, 또는 있을 것 같다고 생각조차 못했어."
30934,S0164-01-07,거 왜 하는 일 없이 술 먹고 돌아다니는 놈들 있잖아.
30935,P0370-01-35,헤어지고 몇 번의 봄이 지나도록 아직 집으로 돌아오지 않았는데 옥 창문에서 앵두꽃을 다섯 번이나 보았네.
30936,N0287-09-29,이제 생활을 완전히 바꾸는 편이 바람직했으므로 그는 제대하고 사업을 시작했다.
30937,S0021-06-08,"아이고, 예쁜 미소에 화근이 숨어 있고 아리따운 눈매에 재앙이 나타난다더니."
30938,S0066-04-04,"그리스어를 공부하시라고 권해 드리고 싶습니다, 언더샤프트 씨."
30939,S0127-04-01,대왕이시여!
30940,S0104-03-18,저는 수많은 재난을 겪으면서 정화 의식 또한 많다는 걸 배웠습니다.
30941,P1230-01-33,수수경단에 백설기 대추 송편에 꿀편 인절미를 색색이로 차려 놓고 책에 붓에 쌀에 은전 금전 가진 보화를 그득 싸 논 돌상 위에
30942,P0473-01-48,"안토니토, 너는 누구니?"
30943,N0023-03-26,사에서 오년 전의 어느 여름밤이었다.
30944,P1228-01-36,뒤 울안 보루쇠 열매가 붉어 오면 앞산에서 뻐꾹이 울었다
30945,S0076-08-02,너는 이 나라 백성들이 진정한 남자라는 걸 알게 될 것이다.
30946,N0229-03-21,공숭은 자가 중산이며 남양 사람이다.
30947,P0247-01-50,"어찌하여 한 섬이 넘는 곡식을, 겨우 다섯 말로 쳐 주는가!"
30948,P0739-01-35,빗속에 온갖 풀들이 문드러져 죽는데 섬돌 아래 결명은 빛깔이 곱구나
30949,P1200-01-36,십리만 걸으면 발이 붓기에 자전거 타고 연락을 다니는 동무 줄이 고르지 못한 앞니와 입솔에선 지나처 정직한 말이 떠듬거리며 나왔다
30950,P0890-01-46,우리의 작은 정원에서는 까닭을 묻는 탄식이 가볍게 내뱉어지곤 했다.
30951,P0759-01-46,"가까운 친인척들이 권세가가 되지 못했으니, 긴 세월 여전히 평민으로 살아가네."
30952,N0276-02-22,나는 멈추어 섰다.
30953,S0054-09-09,낯선 사람들에게 말입니다.
30954,S0028-07-03,나는 사천장이 있어.
30955,N0070-01-27,골짜기 계곡 물가에 작은 학교가 있었습니다.
30956,S0049-01-11,그런데 갑자기 회오리바람이 일고 땅으로부터 흙먼지가 솟아올라 하늘과 들판이 온통 뿌연 흙먼지로 뒤덮이고 숲속의 나뭇잎들은 먼지 속으로 사라졌습니다.
30957,P1458-01-53,"내가 제도를 파괴하려고 했다고 해서 사람들이 나를 비난했다는 말을 듣는다,"
30958,N0227-02-25,"장샤, 장샤!"
30959,N0256-02-31,어이 문 서방!
30960,N0249-01-28,"다만 당신, 아버진 나한테 쓸데없이 고함치고 있는 겁니다!"
30961,N0192-07-27,어찌 괘씸스러운지 나 역시 모르는 체 하였을 뿐이지요.
30962,S0150-06-06,표구사가 할 수 있는 한 가장 아름답고 화려하게 하라고 하시오.
30963,P1202-01-25,인간으로는 생각할 수도 없는 그러나 정녕 인간이 저지르는 모든 범죄의 검은 발자국들을 눈은 펑펑 쏟아져 지운다
30964,N0069-01-24,"거기는 종교를 빼곤 학문, 오로지 학문뿐이지."
30965,N0202-06-27,"백성들이 신돈과 신우의 음탕하고 무도한 정사로 인하여 여러 해 동안 괴로워하다 따뜻한 바람과 단비같은 태조의 이름을 맞이하자 서로 사모하기를, 친아들이 부모 만나는 것과 같이 하였다."
30966,P0224-01-49,학이 난처한 표정을 짓고 흘겨보며 말하네.
30967,S0058-01-14,가발을 벗고 거울을 보시오.
30968,S0033-04-03,"아버님, 그렇게 빨리 준비해서 가는 건 무리입니다."
30969,P0543-01-41,부끄럽게도 이렇게 나이가 들어서야 하게 된 이 고백서를 시간 나는 대로 즐겨 읽으시라고 당신에게 보냅니다.
30970,N0262-03-51,그들의 웃음소리에는 늘 위태롭게 들리기는 해도 별것 아닌 기침 소리가 섞여 있었습니다.
30971,N0145-06-33,깡마른 연사가 소리쳤다.
30972,S0051-08-01,에벤은 정말 이상해요.
30973,S0074-10-13,"돈, 일찍 알면 인생이 쉬워진다 했던 건 당신이야."
30974,P1047-01-27,나는 남쪽의 관을 쓴 군자인 종의처럼 하늘을 부르며 울고 있었네.
30975,S0110-05-08,연극이 코메디가 없어.
30976,S0101-10-01,"자네는 조순 집안의 식객이었고, 난 도안고 휘하의 사람이었지."
30977,P0776-01-47,결코 인간이 빚은 것 같지 않은 술을 나는 진주 술잔으로 맛보았네
30978,N0150-02-29,처음에는 싫은 감정을 야기하던 그 소령이 시간이 가면서 자연스럽게 매력적으로 변했다.
30979,P1104-01-36,진주 구슬 오소소 오색 무늬 뿌려 놓고 긴 자락 칠색 선 화관 몽두리
30980,P0864-01-36,마음 겨운 옛날의 시인은 인생이 하도 총총타 하야 흐르는 긴 강물 부러워했습니다
30981,N0160-02-01,그가 뛰어와서 그녀의 팔을 붙잡았다.
30982,S0053-10-16,모든 게 이전 같지 않아.
30983,N0263-02-25,왜 사십일이 지난 바로 지금 단식을 그만두어야 한단 말인가?
30984,S0118-05-17,그처럼 기억력이 좋다니 반갑소.
30985,P0230-01-41,"한 잔 먹세그려, 또 한 잔 먹세그려."
30986,P0628-01-49,내 어리석은 사람들 보니 재물과 곡식 잔뜩 쌓아두는구나.
30987,S0122-07-02,유방과 한신 등이 대군을 이끌고 우리 군영에 와 전쟁을 하려 합니다.
30988,S0001-04-08,마음에 안 드는 자로군.
30989,P0028-01-43,"엔키두, 덫 사냥꾼을 저주했다."
30990,N0248-02-21,나는 그 정반대되는 요소들이 내 내부에서 요란스레 꿈틀거리고 있음을 느꼈던 것이다.
30991,N0275-01-27,"그런데 기대했던 낯익은 평원, 그러니까 오른쪽으로 떡갈나무 숲이 있고 저 멀리에는 나지막한 하얀 교회가 보이는 평원이 나타나야 하는데, 그 대신 갑자기 전혀 다른, 처음 보는 풍경이 눈앞에 펼쳐졌다."
30992,N0262-06-25,깨달음을 얻고 있는 머릿속으로 사방팔방에서 파고드는 이 지식의 빛들!
30993,P1265-02-36,미신과 마술과 명상과 도취와 향락과 탐닉에 준동하는 그대들이여.
30994,S0050-01-18,"아, 이 무슨 끔찍한 운명인가요?"
30995,N0192-08-27,나는 불현듯 무서운 생각이 생겨서 나오지 않는 목소리로 벌벌 떨며 그 누구신가 여쭈어보아라 하였지요.
30996,P0603-01-43,웃사렌은 조금도 의심하지 않고 들었다
30997,P0464-01-49,북풍이 발해의 나무에 불어오니 쓸쓸한 변방은 이미 가을이로다.
30998,N0124-11-25,"멀리 떠나는 인력거를 눈으로 전송하고, 나는 동료가 했던 말이 무의식중에 떠올랐다."
30999,S0036-05-17,"암퇘지에 관한 것이기는 하지만, 그 암퇘지는 아니죠."
31000,P0169-01-42,사람들이 노래를 청했다네.
31001,N0049-07-28,"나는 그때 왠지 언니에게 응석을 부리고 싶어 견딜 수 없었는데, 당시 언니에게는 이미 조카 도시가 태어나 있었다."
31002,P0050-01-42,내 가슴에 독을 찬 지 오래로다
31003,S0097-02-07,내가 친절하게 그대의 꿈을 해석해 보겠소.
31004,N0169-03-21,소주 상숙현 원양관의 선 존사는 법명이 이청이다.
31005,N0037-06-33,이리 나오게.
31006,N0033-04-23,드디어 토요일이 왔다.
31007,N0035-07-28,아내가 물에 빠진 생쥐 꼴을 하고 집으로 달려들자 미처 입도 버리기 전에 남편은 이를 악물고 따귀를 때렸다.
31008,N0236-02-51,현재 남자의 아내는 삶과 죽음을 오가는 한 마리 괴물이었다.
31009,P0337-01-39,어찌하면 왕의 군사를 따라 잃었던 땅 깨끗이 씻어 버리고 황제의 가마 맞이할 수 있을는지.
31010,P1362-01-36,"그녀의 인사, 그녀가 한 말을 생각해 보았다."
31011,S0162-07-11,뒷일은 내가 책임을 질 테니 당신들은 절대 비겁하게 놀지 말아요.
31012,N0031-01-31,승법과 제법은 남몰래 슬쩍 필산을 하지요.
31013,P0366-01-36,수놓은 듯한 비단 날개는 어찌 그리 보드라운지 독목자가 나무하러 가다 이것을 보고 슬퍼했지.
31014,P0199-01-42,황야에서 외치는 이의 목소리 논지.
31015,P1118-01-25,관리 노릇 한번 하나 생계도 제대로 못 꾸리면서 가을바람이 언덕의 모래 휘말아 올리는 것을 몇 번이나 보았던가.
31016,S0013-04-04,"먼저 이 고장과 민주주의를 위하여 시뻘건 피를 쏟으며 죽어 가신 시민, 학생들의 명복을 빕니다."
31017,N0162-08-29,홧김에 내가 무슨 소릴 할는지 나도 모르겠수.
31018,P0885-01-50,술도 마시지 않았는데 왜 이다지 비틀대나?
31019,N0091-04-24,도대체 공부하려는 우리 희망까지도 막아 버리다니!
31020,N0165-10-24,세타가야마치에 있는 집에는 정원을 청소하는 일꾼과 집안일을 돌보는 할멈이 있었지만 노인네가 매 끼니뿐 아니라 옷가지와 자질구레한 일에서 불편을 겪는 모습을 지켜본 쓰루코는 가급적 안 보이는 곳에서 티 나지 않게 슬며시 챙겨 주곤했다.
31021,S0073-01-04,넌 그게 문제야.
31022,P0174-01-42,"동생은 전쟁터에 나가고 양어머니는 세상을 떠나, 저녁이 가고 아침이 오는 대로 낯빛이 쇠해졌습니다."
31023,P0150-01-49,여름은 우리 모두를 주검으로 버려두고 앞질러 갔다
31024,N0001-06-28,우리는 우리의 힘이 닿는 만큼 그들을 찬양합니다.
31025,P0259-01-49,희화가 잠에서 깨어 행차하려 하자 금빛 까마귀가 한마디 소리 내어 운다.
31026,N0284-03-23,곧이어 조각으로 장식한 현관 입구 아래로 한 젊은 아가씨가 모습을 드러냈다.
31027,N0239-02-28,문호의 부친이 문 밖에서 왜 이리 떠드냐 하면 일동이 갑자기 말소리를 그치고 어깨를 움츠리다가 부친이 문을 열어 보고 장꾼 모이듯 했구나 하고 빙긋이 웃고 나가면 여전히 떠들기를 시작한다.
31028,N0120-01-31,어느 날 기치는 오랜만에 탈을 올려다보았다.
31029,P0636-03-43,"도로테아, 온 세상이 진동하고 있는 이때에 우리의 결합은 더욱더 단단히 맺어져야겠소!"
31030,N0262-02-29,"제게는 그때까지 그렇게 많은 출구가 있었지만, 이제 더 이상 아무런 출구가 없었습니다."
31031,S0150-03-09,그게 바로 내 말이오.
31032,S0112-05-12,현대 사회는 다원적인 계층의 구조를 이루고 있다.
31033,P0379-01-41,"나는 안다, 테러리스트의 슬픈 마음을"
31034,S0078-02-08,"더 사셔야 합니다, 전하."
31035,N0179-02-27,회오리바람처럼 강력하게 소용돌이치는 광기는 적의에 찬 시선으로 그의 뒤를 쫓아다니며 사고를 부추겨 자신의 맹렬한 춤 속으로 끌어들이려 한다.
31036,P1118-01-44,관리 노릇 한번 하나 생계도 제대로 못 꾸리면서 가을바람이 언덕의 모래 휘말아 올리는 것을 몇 번이나 보았던가.
31037,P1261-01-46,물아 쉬임 없이 끝없이 흘러가는 물아 너는 무슨 뜻이 있어 그와 같이 흐르는가
31038,P1277-01-33,기침이 난다.
31039,N0203-06-31,"연대장은 자신의 아름다운 마차가 쿠라주가 적으로부터 탈취해 자신에게 바친 것이라는 사실을 싫어했고, 내가 부상당한 연대 소위를 바탈리아의 죽음의 위험에서 구출해서 우리 편 부대로 데리고 갔었는데, 그런 사실도 그를 명예롭게 하지 않았기 때문에, 그는 내 노력에 대해서 욕하듯 감사하고, 나를 볼 때마다 찡그린 얼굴이 벌게졌지요."
31040,N0011-02-26,"엄마 나 사탕 성은 안 준대, 씨."
31041,P0778-01-36,"고통스러운 표정이 나는 좋아,"
